id,season,year,name,full_name,url,status,category,prize,country,city
1925,2013-2014,2014,German Grand Prix - Event 5,2014 German Grand Prix - Event 5,https://cuetracker.net/tournaments/german-grand-prix-event-5/2014/1925,Amateur,National Ranking,0.0,Germany,Berlin
1666,2013-2014,2014,Swiss Amateur Championship,2014 Swiss Amateur Championship,https://cuetracker.net/tournaments/swiss-amateur-championship/2014/1666,Amateur,National Championship,0.0,Switzerland,Unterentfelden
1047,2014-2015,2014,Q School - Event 2,2014 Q School - Event 2,https://cuetracker.net/tournaments/q-school-event-2/2014/1047,Professional,Tour Qualifier,0.0,England,Gloucester
1971,2013-2014,2014,Belarus Amateur Championship,2014 Belarus Amateur Championship,https://cuetracker.net/tournaments/belarus-amateur-championship/2014/1971,Amateur,National Championship,0.0,Belarus,Minsk
2194,2013-2014,2014,Estonian Amateur Championship,2014 Estonian Amateur Championship,https://cuetracker.net/tournaments/estonian-amateur-championship/2014/2194,Amateur,National Championship,0.0,Estonia,Tallinn
1046,2014-2015,2014,Q School - Event 1,2014 Q School - Event 1,https://cuetracker.net/tournaments/q-school-event-1/2014/1046,Professional,Tour Qualifier,0.0,England,Gloucester
1114,2014-2015,2014,World Under-21 Championship - Men,2014 World Under-21 Championship - Men,https://cuetracker.net/tournaments/world-under-21-championship-men/2014/1114,Amateur,World Event,0.0,United Arab Emirates,Al Fujairah
1113,2014-2015,2014,World Under-21 Championship - Women,2014 World Under-21 Championship - Women,https://cuetracker.net/tournaments/world-under-21-championship-women/2014/1113,Amateur,World Event,0.0,United Arab Emirates,Al Fujairah
2382,2013-2014,2014,Vienna Open,2014 Vienna Open,https://cuetracker.net/tournaments/vienna-open/2014/2382,Pro-am,Event,0.0,Austria,Vienna
2230,2013-2014,2014,Slovakian Amateur Championship,2014 Slovakian Amateur Championship,https://cuetracker.net/tournaments/slovakian-amateur-championship/2014/2230,Amateur,National Championship,0.0,Slovakia,
3323,2013-2014,2014,Iceland Amateur Championship,2014 Iceland Amateur Championship,https://cuetracker.net/tournaments/iceland-amateur-championship/2014/3323,Amateur,National Championship,0.0,Iceland,Reykjavik
2115,2013-2014,2014,Scottish Amateur Championship,2014 Scottish Amateur Championship,https://cuetracker.net/tournaments/scottish-amateur-championship/2014/2115,Amateur,National Championship,0.0,Scotland,Unknown
1398,2013-2014,2014,Asian Championship,2014 Asian Championship,https://cuetracker.net/tournaments/asian-championship/2014/1398,Amateur,Continental Event,0.0,United Arab Emirates,Al Fujairah
2279,2013-2014,2014,Womens World Championship,2014 Womens World Championship,https://cuetracker.net/tournaments/womens-world-championship/2014/2279,Amateur,World Event,4900.0,England,Leeds
1042,2013-2014,2014,World Championship,2014 World Championship,https://cuetracker.net/tournaments/world-championship/2014/1042,Professional,Ranking,1214000.0,England,Sheffield
1044,,2014,EBSA Qualifying Tour - Play-offs,2014 EBSA Qualifying Tour - Play-offs,https://cuetracker.net/tournaments/ebsa-qualifying-tour-play-offs/2014/1044,Professional,Tour Qualifier,0.0,England,Sheffield
1924,2013-2014,2014,German Grand Prix - Event 4,2014 German Grand Prix - Event 4,https://cuetracker.net/tournaments/german-grand-prix-event-4/2014/1924,Amateur,National Ranking,0.0,Germany,München
1641,2013-2014,2014,Polish Amateur Championship,2014 Polish Amateur Championship,https://cuetracker.net/tournaments/polish-amateur-championship/2014/1641,Amateur,National Championship,0.0,Poland,Wrocław
2811,2013-2014,2014,Channel Island Championship,2014 Channel Island Championship,https://cuetracker.net/tournaments/channel-island-championship/2014/2811,Amateur,Event,0.0,Jersey,
2171,2013-2014,2014,Danish Amateur Championship,2014 Danish Amateur Championship,https://cuetracker.net/tournaments/danish-amateur-championship/2014/2171,Amateur,National Championship,0.0,Denmark,Copenhagen
2145,2013-2014,2014,Northern Ireland Amateur Championship,2014 Northern Ireland Amateur Championship,https://cuetracker.net/tournaments/northern-ireland-amateur-championship/2014/2145,Amateur,National Championship,0.0,Northern Ireland,Unknown
1403,2013-2014,2014,Oceania Championship,2014 Oceania Championship,https://cuetracker.net/tournaments/oceania-championship/2014/1403,Amateur,Continental Event,0.0,Australia,Albury
1033,2013-2014,2014,China Open,2014 China Open,https://cuetracker.net/tournaments/china-open/2014/1033,Professional,Ranking,479000.0,China,Beijing
1041,2013-2014,2014,Players Championship Grand Final,2014 Players Championship Grand Final,https://cuetracker.net/tournaments/players-championship-grand-final/2014/1041,Professional,Ranking,300000.0,England,Preston
1117,2013-2014,2014,European Championships - Under 21,2014 European Championships - Under 21,https://cuetracker.net/tournaments/european-championships-under-21/2014/1117,Amateur,Continental Event,0.0,Romania,Bucharest
1981,2013-2014,2014,Latvia Amateur Championship,2014 Latvia Amateur Championship,https://cuetracker.net/tournaments/latvia-amateur-championship/2014/1981,Amateur,National Championship,0.0,Latvia,Riga
997,2013-2014,2014,World Open,2014 World Open,https://cuetracker.net/tournaments/world-open/2014/997,Professional,Ranking,479000.0,China,Haikou
1923,2013-2014,2014,German Grand Prix - Event 3,2014 German Grand Prix - Event 3,https://cuetracker.net/tournaments/german-grand-prix-event-3/2014/1923,Amateur,National Ranking,0.0,Germany,Rüsselsheim
1040,2013-2014,2014,Asian Tour - Event 4,2014 Asian Tour - Event 4,https://cuetracker.net/tournaments/asian-tour-event-4/2014/1040,Professional,Minor Ranking,50000.0,China,Dongguan
1039,2013-2014,2014,Snookerbacker Classic 2014 - Grand Finals,2014 Snookerbacker Classic 2014 - Grand Finals,https://cuetracker.net/tournaments/snookerbacker-classic-2014-grand-finals/2014/1039,Amateur,Event,2600.0,England,Gloucester
1036,2013-2014,2014,Snookerbacker Classic 2014 - Qualifier 11 - Gloucester,2014 Snookerbacker Classic 2014 - Qualifier 11 - Gloucester,https://cuetracker.net/tournaments/snookerbacker-classic-2014-qualifier-11-gloucester/2014/1036,Amateur,Event,0.0,England,Gloucester
1035,2013-2014,2014,Welsh Open,2014 Welsh Open,https://cuetracker.net/tournaments/welsh-open/2014/1035,Professional,Ranking,310000.0,Wales,Newport
1034,2013-2014,2014,Snookerbacker Classic 2014 - Qualifier 10 - Liverpool,2014 Snookerbacker Classic 2014 - Qualifier 10 - Liverpool,https://cuetracker.net/tournaments/snookerbacker-classic-2014-qualifier-10-liverpool/2014/1034,Amateur,Event,0.0,England,Liverpool
1922,2013-2014,2014,German Grand Prix - Event 2,2014 German Grand Prix - Event 2,https://cuetracker.net/tournaments/german-grand-prix-event-2/2014/1922,Amateur,National Ranking,0.0,Germany,Wuppertal
1026,2013-2014,2014,European Tour - Event 8,2014 European Tour - Event 8,https://cuetracker.net/tournaments/european-tour-event-8/2014/1026,Professional,Minor Ranking,104657.0,Poland,Gdynia
1027,2013-2014,2014,Snookerbacker Classic 2014 - Qualifier 9 - Leeds,2014 Snookerbacker Classic 2014 - Qualifier 9 - Leeds,https://cuetracker.net/tournaments/snookerbacker-classic-2014-qualifier-9-leeds/2014/1027,Amateur,Event,0.0,England,Leeds
992,2013-2014,2014,German Masters,2014 German Masters,https://cuetracker.net/tournaments/german-masters/2014/992,Professional,Ranking,281669.0,Germany,Berlin
1022,2013-2014,2014,Snooker Shootout,2014 Snooker Shootout,https://cuetracker.net/tournaments/snooker-shootout/2014/1022,Professional,Invitational,129500.0,England,Blackpool
1921,2013-2014,2014,German Grand Prix - Event 1,2014 German Grand Prix - Event 1,https://cuetracker.net/tournaments/german-grand-prix-event-1/2014/1921,Amateur,National Ranking,0.0,Germany,Dortmund
1008,2013-2014,2014,Masters,2014 Masters,https://cuetracker.net/tournaments/masters/2014/1008,Professional,Invitational,600000.0,England,London
1005,2013-2014,2014,Championship League,2014 Championship League,https://cuetracker.net/tournaments/championship-league/2014/1005,Professional,League,178300.0,England,Stock
2393,2013-2014,2014,3 Kings Open,2014 3 Kings Open,https://cuetracker.net/tournaments/3-kings-open/2014/2393,Pro-am,Event,0.0,Austria,Rankweil
1440,2013-2014,2014,Belgian Amateur Championship,2014 Belgian Amateur Championship,https://cuetracker.net/tournaments/belgian-amateur-championship/2014/1440,Amateur,National Championship,0.0,Belgium,Dilsen-Stokkem
1473,2013-2014,2014,Canadian Championship,2014 Canadian Championship,https://cuetracker.net/tournaments/canadian-championship/2014/1473,Pro-am,National Championship,0.0,Canada,Toronto
1594,2013-2014,2014,Dutch Amateur Championship,2014 Dutch Amateur Championship,https://cuetracker.net/tournaments/dutch-amateur-championship/2014/1594,Amateur,National Championship,0.0,Netherlands,Maassluis
1914,2013-2014,2014,English Amateur Championship,2014 English Amateur Championship,https://cuetracker.net/tournaments/english-amateur-championship/2014/1914,Amateur,National Championship,0.0,England,Various
1480,2013-2014,2014,Finnish Amateur Championship,2014 Finnish Amateur Championship,https://cuetracker.net/tournaments/finnish-amateur-championship/2014/1480,Amateur,National Championship,0.0,Finland,Unknown
2799,2013-2014,2014,Guernsey Amateur Championship,2014 Guernsey Amateur Championship,https://cuetracker.net/tournaments/guernsey-amateur-championship/2014/2799,Amateur,National Championship,0.0,Guernsey,
3152,2013-2014,2014,Indian Amateur Championship,2014 Indian Amateur Championship,https://cuetracker.net/tournaments/indian-amateur-championship/2014/3152,Amateur,National Championship,0.0,India,Unknown
1529,2013-2014,2014,Irish Amateur Championship,2014 Irish Amateur Championship,https://cuetracker.net/tournaments/irish-amateur-championship/2014/1529,Amateur,National Championship,0.0,Ireland,Unknown
1565,2013-2014,2014,Malta Amateur Championship,2014 Malta Amateur Championship,https://cuetracker.net/tournaments/malta-amateur-championship/2014/1565,Amateur,National Championship,0.0,Malta,Unknown
2013,2013-2014,2014,New Zealand Amateur Championship,2014 New Zealand Amateur Championship,https://cuetracker.net/tournaments/new-zealand-amateur-championship/2014/2013,Amateur,National Championship,0.0,New Zealand,Auckland
1732,2013-2014,2014,Welsh Amateur Championship,2014 Welsh Amateur Championship,https://cuetracker.net/tournaments/welsh-amateur-championship/2014/1732,Amateur,National Championship,0.0,Wales,Unknown
1365,2015-2016,2015,ClickSite Grand Prix - Event 3,2015 ClickSite Grand Prix - Event 3,https://cuetracker.net/tournaments/clicksite-grand-prix-event-3/2015/1365,Amateur,6-reds,0.0,Netherlands,Den Bosch
1345,2015-2016,2015,European Tour - Event 5,2015 European Tour - Event 5,https://cuetracker.net/tournaments/european-tour-event-5/2015/1345,Professional,Minor Ranking,97250.0,Gibraltar,Gibraltar
1344,2015-2016,2015,Snookerbacker Classic 2016 - Qualifier 4 - Leeds,2015 Snookerbacker Classic 2016 - Qualifier 4 - Leeds,https://cuetracker.net/tournaments/snookerbacker-classic-2016-qualifier-4-leeds/2015/1344,Amateur,Event,0.0,England,Leeds
2152,2015-2016,2015,German Grand Prix - Event 7,2015 German Grand Prix - Event 7,https://cuetracker.net/tournaments/german-grand-prix-event-7/2015/2152,Amateur,National Ranking,0.0,Germany,Rüsselsheim
1816,2015-2016,2015,Hungarian Amateur Championship,2015 Hungarian Amateur Championship,https://cuetracker.net/tournaments/hungarian-amateur-championship/2015/1816,Amateur,National Championship,0.0,Hungary,Unknown
1343,2015-2016,2015,Snookerbacker Classic 2016 - Qualifier 3 - Derby,2015 Snookerbacker Classic 2016 - Qualifier 3 - Derby,https://cuetracker.net/tournaments/snookerbacker-classic-2016-qualifier-3-derby/2015/1343,Amateur,Event,0.0,England,Derby
2173,2015-2016,2015,Malaysian Amateur Championship,2015 Malaysian Amateur Championship,https://cuetracker.net/tournaments/malaysian-amateur-championship/2015/2173,Amateur,National Championship,0.0,Malaysia,Kuala Lumpur
1334,2015-2016,2015,UK Championship,2015 UK Championship,https://cuetracker.net/tournaments/uk-championship/2015/1334,Professional,Ranking,772000.0,England,York
1497,2015-2016,2015,German Amateur Championship,2015 German Amateur Championship,https://cuetracker.net/tournaments/german-amateur-championship/2015/1497,Amateur,National Championship,0.0,Germany,Bad Wildungen
3311,2015-2016,2015,German Amateur Championship - Masters,2015 German Amateur Championship - Masters,https://cuetracker.net/tournaments/german-amateur-championship-masters/2015/3311,Amateur,National Championship,0.0,Germany,Bad Wildungen
1347,2015-2016,2015,ClickSite Grand Prix - Event 2,2015 ClickSite Grand Prix - Event 2,https://cuetracker.net/tournaments/clicksite-grand-prix-event-2/2015/1347,Amateur,National Ranking,0.0,Netherlands,Leiden
1332,2015-2016,2015,Champion of Champions,2015 Champion of Champions,https://cuetracker.net/tournaments/champion-of-champions/2015/1332,Professional,Invitational,300000.0,England,Coventry
1331,2015-2016,2015,World Amateur Championship - Masters,2015 World Amateur Championship - Masters,https://cuetracker.net/tournaments/world-amateur-championship-masters/2015/1331,Amateur,World Event,0.0,Egypt,Hurghada
1329,2015-2016,2015,World Amateur Championship - Men,2015 World Amateur Championship - Men,https://cuetracker.net/tournaments/world-amateur-championship-men/2015/1329,Amateur,World Event,0.0,Egypt,Hurghada
1330,2015-2016,2015,World Amateur Championship - Women,2015 World Amateur Championship - Women,https://cuetracker.net/tournaments/world-amateur-championship-women/2015/1330,Amateur,World Event,0.0,Egypt,Hurghada
1328,2015-2016,2015,European Tour - Event 4,2015 European Tour - Event 4,https://cuetracker.net/tournaments/european-tour-event-4/2015/1328,Professional,Minor Ranking,93750.0,Bulgaria,Sofia
2239,2015-2016,2015,Ukrainian Amateur Championship,2015 Ukrainian Amateur Championship,https://cuetracker.net/tournaments/ukrainian-amateur-championship/2015/2239,Amateur,National Championship,0.0,Ukraine,Kiev
1327,2015-2016,2015,Snookerbacker Classic 2016 - Qualifier 2 - Clydebank,2015 Snookerbacker Classic 2016 - Qualifier 2 - Clydebank,https://cuetracker.net/tournaments/snookerbacker-classic-2016-qualifier-2-clydebank/2015/1327,Amateur,Event,0.0,Scotland,Clydebank
1298,2015-2016,2015,International Championship,2015 International Championship,https://cuetracker.net/tournaments/international-championship/2015/1298,Professional,Ranking,660000.0,China,Daqing
1305,2015-2016,2015,Asian Tour - Event 1,2015 Asian Tour - Event 1,https://cuetracker.net/tournaments/asian-tour-event-1/2015/1305,Professional,Minor Ranking,70000.0,China,Haining
1314,2015-2016,2015,Snookerbacker Classic 2016 - Qualifier 1 - Liverpool,2015 Snookerbacker Classic 2016 - Qualifier 1 - Liverpool,https://cuetracker.net/tournaments/snookerbacker-classic-2016-qualifier-1-liverpool/2015/1314,Amateur,Event,0.0,England,Liverpool
1988,2015-2016,2015,Australian Open Championship,2015 Australian Open Championship,https://cuetracker.net/tournaments/australian-open-championship/2015/1988,Pro-am,Continental Event,0.0,Australia,Mt Pritchard
2524,2015-2016,2015,Russian Amateur Championship,2015 Russian Amateur Championship,https://cuetracker.net/tournaments/russian-amateur-championship/2015/2524,Amateur,National Championship,0.0,Russia,Saint Petersburg
1346,2015-2016,2015,ClickSite Grand Prix - Event 1,2015 ClickSite Grand Prix - Event 1,https://cuetracker.net/tournaments/clicksite-grand-prix-event-1/2015/1346,Amateur,National Ranking,0.0,Netherlands,Warmond
1304,2015-2016,2015,European Tour - Event 3,2015 European Tour - Event 3,https://cuetracker.net/tournaments/european-tour-event-3/2015/1304,Professional,Minor Ranking,93750.0,Germany,Mülheim
1302,2015-2016,2015,World Under-18 Championship - Men,2015 World Under-18 Championship - Men,https://cuetracker.net/tournaments/world-under-18-championship-men/2015/1302,Amateur,World Event,0.0,Russia,St Petersburg
1303,2015-2016,2015,World Under-18 Championship - Women,2015 World Under-18 Championship - Women,https://cuetracker.net/tournaments/world-under-18-championship-women/2015/1303,Amateur,World Event,0.0,Russia,St Petersburg
1532,2015-2016,2015,Italian Amateur Championship,2015 Italian Amateur Championship,https://cuetracker.net/tournaments/italian-amateur-championship/2015/1532,Amateur,National Championship,0.0,Italy,Unknown
1184,2015-2016,2015,Shanghai Masters,2015 Shanghai Masters,https://cuetracker.net/tournaments/shanghai-masters/2015/1184,Professional,Ranking,453200.0,China,Shanghai
1272,2015-2016,2015,6-Reds World Championship,2015 6-Reds World Championship,https://cuetracker.net/tournaments/6-reds-world-championship/2015/1272,Professional,6-reds,143992.0,Thailand,Bangkok
3166,2015-2016,2015,Papua New Guinea Amateur Championship,2015 Papua New Guinea Amateur Championship,https://cuetracker.net/tournaments/papua-new-guinea-amateur-championship/2015/3166,Amateur,National Championship,0.0,Papua New Guinea,Unknown
1271,2015-2016,2015,European Tour - Event 2,2015 European Tour - Event 2,https://cuetracker.net/tournaments/european-tour-event-2/2015/1271,Professional,Minor Ranking,93750.0,Germany,Fürth
1987,2015-2016,2015,Australian Amateur Championship,2015 Australian Amateur Championship,https://cuetracker.net/tournaments/australian-amateur-championship/2015/1987,Amateur,National Championship,0.0,Australia,Melbourne
1185,2015-2016,2015,IBSF 6-Reds World Championship - Men,2015 IBSF 6-Reds World Championship - Men,https://cuetracker.net/tournaments/ibsf-6-reds-world-championship-men/2015/1185,Amateur,6-reds,0.0,Pakistan,Karachi
1186,2015-2016,2015,IBSF 6-Reds World Championship - Women,2015 IBSF 6-Reds World Championship - Women,https://cuetracker.net/tournaments/ibsf-6-reds-world-championship-women/2015/1186,Amateur,6-reds,0.0,Pakistan,Karachi
2846,2015-2016,2015,Singapore Amateur Championship,2015 Singapore Amateur Championship,https://cuetracker.net/tournaments/singapore-amateur-championship/2015/2846,Amateur,National Championship,0.0,Singapore,Unknown
1110,2015-2016,2015,European Tour - Event 1,2015 European Tour - Event 1,https://cuetracker.net/tournaments/european-tour-event-1/2015/1110,Professional,Minor Ranking,93750.0,Latvia,Riga
1111,2015-2016,2015,World Under-21 Championship - Men,2015 World Under-21 Championship - Men,https://cuetracker.net/tournaments/world-under-21-championship-men/2015/1111,Amateur,World Event,0.0,Romania,Bucharest
1112,2015-2016,2015,World Under-21 Championship - Women,2015 World Under-21 Championship - Women,https://cuetracker.net/tournaments/world-under-21-championship-women/2015/1112,Amateur,World Event,0.0,Romania,Bucharest
2012,2015-2016,2015,New Zealand Amateur Championship,2015 New Zealand Amateur Championship,https://cuetracker.net/tournaments/new-zealand-amateur-championship/2015/2012,Amateur,National Championship,0.0,New Zealand,Hamilton
3034,2015-2016,2015,Pink Ribbon,2015 Pink Ribbon,https://cuetracker.net/tournaments/pink-ribbon/2015/3034,Pro-am,Event,0.0,England,Gloucester
1100,2015-2016,2015,Australian Open,2015 Australian Open,https://cuetracker.net/tournaments/australian-open/2015/1100,Professional,Ranking,261145.0,Australia,Bendigo
1734,2015-2016,2015,French Amateur Championship,2015 French Amateur Championship,https://cuetracker.net/tournaments/french-amateur-championship/2015/1734,Amateur,National Championship,0.0,France,Lyon
1920,2015-2016,2015,German Grand Prix - Event 6,2015 German Grand Prix - Event 6,https://cuetracker.net/tournaments/german-grand-prix-event-6/2015/1920,Amateur,National Ranking,0.0,Germany,Hannover
3245,2014-2015,2015,South East Asian Games,2015 South East Asian Games,https://cuetracker.net/tournaments/south-east-asian-games/2015/3245,Amateur,Continental Event,0.0,Singapore,Singapore
1103,2015-2016,2015,European Championships - Masters,2015 European Championships - Masters,https://cuetracker.net/tournaments/european-championships-masters/2015/1103,Amateur,Continental Event,0.0,Czech Republic,Prague
1101,2015-2016,2015,European Championships - Men,2015 European Championships - Men,https://cuetracker.net/tournaments/european-championships-men/2015/1101,Amateur,Continental Event,0.0,Czech Republic,Prague
1102,2015-2016,2015,European Championships - Women,2015 European Championships - Women,https://cuetracker.net/tournaments/european-championships-women/2015/1102,Amateur,Continental Event,0.0,Czech Republic,Prague
1919,2014-2015,2015,German Grand Prix - Event 5,2015 German Grand Prix - Event 5,https://cuetracker.net/tournaments/german-grand-prix-event-5/2015/1919,Amateur,National Ranking,0.0,Germany,Hamburg
1615,2014-2015,2015,Norwegian Amateur Championship,2015 Norwegian Amateur Championship,https://cuetracker.net/tournaments/norwegian-amateur-championship/2015/1615,Amateur,National Championship,0.0,Norway,Oslo
2764,2015-2016,2015,Japanese Amateur Championship,2015 Japanese Amateur Championship,https://cuetracker.net/tournaments/japanese-amateur-championship/2015/2764,Amateur,National Championship,0.0,Japan,Unknown
1692,2014-2015,2015,United States Amateur Championship,2015 United States Amateur Championship,https://cuetracker.net/tournaments/united-states-amateur-championship/2015/1692,Amateur,National Championship,0.0,United States,Brooklyn
2233,2014-2015,2015,Portuguese Amateur Championship,2015 Portuguese Amateur Championship,https://cuetracker.net/tournaments/portuguese-amateur-championship/2015/2233,Amateur,National Championship,0.0,Portugal,Estoril
1099,2015-2016,2015,Q School - Event 2,2015 Q School - Event 2,https://cuetracker.net/tournaments/q-school-event-2/2015/1099,Professional,Tour Qualifier,0.0,England,Burton on Trent
1980,2014-2015,2015,Latvia Amateur Championship,2015 Latvia Amateur Championship,https://cuetracker.net/tournaments/latvia-amateur-championship/2015/1980,Amateur,National Championship,0.0,Latvia,Unknown
1342,2014-2015,2015,NSR - Event 4,2015 NSR - Event 4,https://cuetracker.net/tournaments/nsr-event-4/2015/1342,Amateur,National Ranking,0.0,Netherlands,Leiden
1667,2014-2015,2015,Swiss Amateur Championship,2015 Swiss Amateur Championship,https://cuetracker.net/tournaments/swiss-amateur-championship/2015/1667,Amateur,National Championship,0.0,Switzerland,Glattbrugg
1098,2015-2016,2015,Q School - Event 1,2015 Q School - Event 1,https://cuetracker.net/tournaments/q-school-event-1/2015/1098,Professional,Tour Qualifier,0.0,England,Burton on Trent
2552,2014-2015,2015,Swedish Amateur Championship,2015 Swedish Amateur Championship,https://cuetracker.net/tournaments/swedish-amateur-championship/2015/2552,Amateur,National Championship,0.0,Sweden,Stockholm
2514,2014-2015,2015,Czech Amateur Championship,2015 Czech Amateur Championship,https://cuetracker.net/tournaments/czech-amateur-championship/2015/2514,Amateur,National Championship,0.0,Czech Republic,Prague
2193,2014-2015,2015,Estonian Amateur Championship,2015 Estonian Amateur Championship,https://cuetracker.net/tournaments/estonian-amateur-championship/2015/2193,Amateur,National Championship,0.0,Estonia,Tallinn
2383,2014-2015,2015,Vienna Open,2015 Vienna Open,https://cuetracker.net/tournaments/vienna-open/2015/2383,Pro-am,Event,0.0,Austria,Vienna
2881,2014-2015,2015,African 6-red Championship,2015 African 6-red Championship,https://cuetracker.net/tournaments/african-6-red-championship/2015/2881,Amateur,6-reds,0.0,Tunisia,Tunis
2879,2014-2015,2015,African Championship - Masters,2015 African Championship - Masters,https://cuetracker.net/tournaments/african-championship-masters/2015/2879,Amateur,Continental Event,0.0,Tunisia,Tunis
2175,2014-2015,2015,African Championship - Men,2015 African Championship - Men,https://cuetracker.net/tournaments/african-championship-men/2015/2175,Amateur,Continental Event,0.0,Tunisia,Tunis
2878,2014-2015,2015,African Championship - Women,2015 African Championship - Women,https://cuetracker.net/tournaments/african-championship-women/2015/2878,Amateur,Continental Event,0.0,Tunisia,Tunis
2229,2014-2015,2015,Slovakian Amateur Championship,2015 Slovakian Amateur Championship,https://cuetracker.net/tournaments/slovakian-amateur-championship/2015/2229,Amateur,National Championship,0.0,Slovakia,Bratislava
1970,2014-2015,2015,Belarus Amateur Championship,2015 Belarus Amateur Championship,https://cuetracker.net/tournaments/belarus-amateur-championship/2015/1970,Amateur,National Championship,0.0,Belarus,Minsk
3161,2015-2016,2015,Iceland Amateur Championship,2015 Iceland Amateur Championship,https://cuetracker.net/tournaments/iceland-amateur-championship/2015/3161,Amateur,National Championship,0.0,Iceland,Unknown
1918,2014-2015,2015,German Grand Prix - Event 4,2015 German Grand Prix - Event 4,https://cuetracker.net/tournaments/german-grand-prix-event-4/2015/1918,Amateur,National Ranking,0.0,Germany,Dresden
1297,2014-2015,2015,Asian Championship,2015 Asian Championship,https://cuetracker.net/tournaments/asian-championship/2015/1297,Amateur,Continental Event,0.0,Malaysia,Kuala Lumpur
2278,2014-2015,2015,Womens World Championship,2015 Womens World Championship,https://cuetracker.net/tournaments/womens-world-championship/2015/2278,Amateur,World Event,0.0,England,Leeds
1095,2014-2015,2015,World Championship,2015 World Championship,https://cuetracker.net/tournaments/world-championship/2015/1095,Professional,Ranking,1364000.0,England,Sheffield
2817,2014-2015,2015,Channel Island Championship,2015 Channel Island Championship,https://cuetracker.net/tournaments/channel-island-championship/2015/2817,Amateur,Event,0.0,Guernsey,Saint Sampson
1642,2014-2015,2015,Polish Amateur Championship,2015 Polish Amateur Championship,https://cuetracker.net/tournaments/polish-amateur-championship/2015/1642,Amateur,National Championship,0.0,Poland,Lublin
1096,2014-2015,2015,EBSA Amateur Play Offs,2015 EBSA Amateur Play Offs,https://cuetracker.net/tournaments/ebsa-amateur-play-offs/2015/1096,Professional,Tour Qualifier,0.0,England,Sheffield
1384,2014-2015,2015,Asian Under-21 Championship,2015 Asian Under-21 Championship,https://cuetracker.net/tournaments/asian-under-21-championship/2015/1384,Amateur,Continental Event,0.0,China,Beijing
1315,2014-2015,2015,Snookerbacker Classic 2015 - Grand Finals,2015 Snookerbacker Classic 2015 - Grand Finals,https://cuetracker.net/tournaments/snookerbacker-classic-2015-grand-finals/2015/1315,Amateur,Event,0.0,England,Gloucester
2172,2014-2015,2015,Danish Amateur Championship,2015 Danish Amateur Championship,https://cuetracker.net/tournaments/danish-amateur-championship/2015/2172,Amateur,National Championship,0.0,Denmark,Copenhagen
1498,2014-2015,2015,Guernsey Amateur Championship,2015 Guernsey Amateur Championship,https://cuetracker.net/tournaments/guernsey-amateur-championship/2015/1498,Amateur,National Championship,0.0,Guernsey,Unknown
2146,2014-2015,2015,Northern Ireland Amateur Championship,2015 Northern Ireland Amateur Championship,https://cuetracker.net/tournaments/northern-ireland-amateur-championship/2015/2146,Amateur,National Championship,0.0,Northern Ireland,Unknown
1081,2014-2015,2015,China Open,2015 China Open,https://cuetracker.net/tournaments/china-open/2015/1081,Professional,Ranking,478000.0,China,Beijing
1316,2014-2015,2015,Snookerbacker Classic 2015 - Qualifier 11 - Last Chance Saloon,2015 Snookerbacker Classic 2015 - Qualifier 11 - Last Chance Saloon,https://cuetracker.net/tournaments/snookerbacker-classic-2015-qualifier-11-last-chance-saloon/2015/1316,Amateur,Event,0.0,England,Gloucester
1404,2014-2015,2015,Oceania Championship,2015 Oceania Championship,https://cuetracker.net/tournaments/oceania-championship/2015/1404,Amateur,Continental Event,0.0,New Zealand,Auckland
1093,2014-2015,2015,Players Championship Grand Final,2015 Players Championship Grand Final,https://cuetracker.net/tournaments/players-championship-grand-final/2015/1093,Professional,Ranking,348000.0,Thailand,Bangkok
1116,2014-2015,2015,European Championships - Under 21,2015 European Championships - Under 21,https://cuetracker.net/tournaments/european-championships-under-21/2015/1116,Amateur,Continental Event,0.0,Malta,St Pauli's Bay
1301,2015-2016,2015,German Grand Prix - Event 3,2015 German Grand Prix - Event 3,https://cuetracker.net/tournaments/german-grand-prix-event-3/2015/1301,Amateur,National Ranking,0.0,Germany,Rüsselsheim
1090,2014-2015,2015,World Grand Prix,2015 World Grand Prix,https://cuetracker.net/tournaments/world-grand-prix/2015/1090,Professional,Invitational,300000.0,Wales,Llandudno
1317,2014-2015,2015,Snookerbacker Classic 2015 - Qualifier 10 - Liverpool,2015 Snookerbacker Classic 2015 - Qualifier 10 - Liverpool,https://cuetracker.net/tournaments/snookerbacker-classic-2015-qualifier-10-liverpool/2015/1317,Amateur,Event,0.0,England,Liverpool
1080,2014-2015,2015,Indian Open,2015 Indian Open,https://cuetracker.net/tournaments/indian-open/2015/1080,Professional,Ranking,296000.0,India,Mumbai
1340,2014-2015,2015,NSR - Event 3,2015 NSR - Event 3,https://cuetracker.net/tournaments/nsr-event-3/2015/1340,Amateur,National Ranking,0.0,Netherlands,Maassluis
1318,2014-2015,2015,Snookerbacker Classic 2015 - Qualifier 9 - Derby,2015 Snookerbacker Classic 2015 - Qualifier 9 - Derby,https://cuetracker.net/tournaments/snookerbacker-classic-2015-qualifier-9-derby/2015/1318,Amateur,Event,0.0,England,Derby
1087,2013-2014,2015,Snooker Shootout,2015 Snooker Shootout,https://cuetracker.net/tournaments/snooker-shootout/2015/1087,Professional,Invitational,130000.0,England,Blackpool
